deploy,return,next_waypoint,next_loiter_point,feedback_msg,gps_update_received,depth,vehicle_at_surface,periodic_ascend,waypoint_direction,loiter_point_direction,speed,heading,name,ivphelm_bhv_active
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point0,none,advanced,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point1,none,advanced,false,very deep,false,true,southwest,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point1,none,advanced,false,very deep,false,true,southwest,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,advanced,false,very deep,false,true,northwest,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point2,none,advanced,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,advanced,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point3,none,advanced,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,advanced,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,advanced,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point4,none,advanced,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,advanced,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,max speed,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point5,none,advanced,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point6,none,advanced,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point6,none,advanced,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point6,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point6,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point6,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point6,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point6,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point6,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point6,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point6,none,in-transit,false,very deep,false,true,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey"
